district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
,,1066,1000,652,8,25,41,584,6,252,3,700.8030821917808,661.5,200.89,656.2,590.0,162.34,770.8571428571429,869.0,197.24,789.4285714285714,843.0,169.85,842.3626666666668,834.4445,141.55,906.6551724137933,832.0,305.98,2025,8200833.0,Buckow Ost,,
,,2360,2257,1504,16,55,46,1310,7,893,6,599.9961832061068,538.0,219.36,431.07142857142856,437.5,83.22,741.35,636.0,339.17,1106.125,891.5,483.12,790.213857142857,802.323,83.75,849.4054054054054,751.0,378.84,2025,8300934.0,Gropiusstadt Nord-West,,
,,1131,1055,734,13,39,37,647,5,372,5,654.2596599690881,601.0,216.15,473.7272727272728,478.0,95.23,650.3333333333334,579.0,239.31,1051.2,1076.0,172.71,825.7116,827.867,38.33,804.4814814814815,627.0,350.24,2025,8300935.0,Gropiusstadt Süd-West,,
,,1386,1307,856,11,41,37,774,10,461,7,628.9069767441861,587.5,197.33,467.0,487.0,107.84,568.5625,527.0,212.48,897.4444444444445,949.0,126.2,850.0721,801.1185,118.24,890.2962962962963,714.0,356.67,2025,8301036.0,Gropiusstadt Mitte,,
,,1647,1524,1023,18,68,54,904,19,538,16,630.8783185840708,594.0,187.3,483.3333333333333,473.0,56.33,697.9629629629629,647.0,240.48,773.8181818181819,777.0,126.7,789.121157894737,762.864,102.5,940.931818181818,849.0,331.96,2025,8301037.0,Gropiusstadt Süd-Ost,,
,,470,454,304,6,6,10,267,0,169,0,631.0636704119851,578.0,224.1,446.0,413.0,96.77,761.5,761.5,169.0,,,,,,,773.4444444444445,701.0,306.21,2025,8401138.0,Goldhähnchenweg,,
,,1643,890,584,13,41,22,503,24,374,21,548.3578528827038,497.0,211.8,375.2,392.0,92.06,560.36,550.0,94.64,727.7407407407408,710.0,139.29,762.1638333333334,723.12,123.61,641.75,456.0,497.43,2025,8401139.0,Vogelviertel Süd,,
,,280,259,171,0,9,12,150,3,107,2,556.1933333333334,510.0,202.1,,,,770.5,770.5,258.09,881.6666666666666,938.0,197.62,842.361,885.196,156.85,804.2222222222222,538.0,523.65,2025,8401140.0,Vogelviertel Nord,,
,,945,894,610,14,16,33,534,3,370,3,586.4606741573034,548.5,191.91,452.3076923076923,458.0,71.29,613.8571428571429,546.0,193.2,680.6666666666666,737.0,219.98,786.6866666666666,770.32,58.56,808.1153846153846,679.5,329.46,2025,8401241.0,Blumenviertel,,
,,786,747,492,14,15,23,421,1,219,1,639.0403800475059,616.0,162.93,578.25,532.0,83.51,649.2,777.0,187.46,515.0,515.0,,584.2,584.2,,893.7222222222222,815.0,313.17,2025,8401242.0,Zittauer Straße,,
,,1352,1269,837,17,38,43,733,6,387,3,651.1050477489769,615.0,205.74,542.8,521.5,120.52,765.9,708.0,304.07,995.8571428571428,853.0,295.13,1007.0411666666668,853.405,331.02,787.7333333333333,693.5,259.14,2025,8401243.0,Alt-Rudow,,
,,959,908,623,6,22,28,534,2,270,2,667.1029962546817,629.5,209.69,493.25,555.5,180.16,617.3636363636364,596.0,89.17,595.0,595.0,57.98,694.485,694.485,56.76,872.0769230769231,768.0,338.88,2025,8401244.0,Waßmannsdorfer Chaussee,,
,,504,485,335,6,9,10,295,0,110,0,694.8203389830509,693.0,189.94,572.25,565.0,131.58,592.0,602.0,339.28,,,,,,,999.4444444444443,958.0,342.49,2025,8401245.0,Frauenviertel,,
,,849,799,549,9,18,31,446,1,175,1,711.9484304932736,679.0,197.74,481.0,469.0,92.7,585.2727272727273,628.0,256.18,763.5,763.5,67.18,828.62,828.62,,992.470588235294,887.0,409.43,2025,8401246.0,Waltersdorfer Chaussee Ost,,
,,1983,1831,1074,13,80,72,952,19,512,18,643.65756302521,617.5,183.86,506.55555555555554,531.0,110.63,679.0816326530612,630.0,167.93,765.8421052631579,788.0,101.91,750.915052631579,737.7,90.88,1004.2075471698112,943.0,409.32,2025,9100101.0,Alt-Treptow,,
,,495,453,313,8,21,20,280,3,122,2,685.5892857142857,668.5,171.39,553.1666666666666,537.0,84.92,666.6923076923077,613.0,109.26,769.75,791.5,103.7,775.6966666666667,738.363,171.23,883.0666666666667,914.0,223.81,2025,9100202.0,Plänterwald West,,
,,1011,958,599,10,28,25,535,9,171,7,720.9607476635514,696.0,172.82,547.2857142857143,546.0,73.31,658.7368421052631,634.0,167.55,630.5454545454545,598.0,87.76,847.3014444444444,721.903,269.91,913.0,819.0,326.29,2025,9100203.0,Plänterwald Ost,,
,,1886,1807,1212,18,46,31,1107,11,613,10,644.89972899729,615.0,171.06,526.0625,522.5,56.0,592.8620689655172,556.0,117.75,645.6666666666666,640.0,98.44,788.034,735.456,210.87,825.9,747.5,280.53,2025,9100304.0,Baumschulenweg West,,
,,556,517,366,4,24,15,328,8,125,8,686.6737804878048,669.5,171.88,453.25,520.0,212.88,641.125,658.0,88.29,673.25,691.5,61.51,769.347,774.3665,33.62,721.2727272727273,721.0,259.97,2025,9100305.0,Baumschulenweg Ost,,
,,442,394,272,8,24,24,232,2,114,2,670.2974137931035,639.0,202.87,531.5714285714286,524.0,61.21,668.25,651.0,128.45,695.0,695.0,212.13,593.4119999999999,593.4119999999999,50.46,799.0555555555555,631.0,410.62,2025,9100306.0,Späthsfelde,,
,,1269,1207,819,11,36,26,754,5,462,5,624.4376657824934,584.0,205.22,509.7,496.0,62.67,650.6666666666666,583.0,241.03,697.1666666666666,601.0,365.94,731.6166000000001,741.153,125.68,719.4285714285714,610.0,352.01,2025,9100407.0,Johannisthal West,,
,,1032,979,653,10,20,32,578,1,403,1,584.2923875432526,537.0,219.85,456.1111111111111,500.0,92.68,443.3076923076923,435.0,104.88,463.0,463.0,,623.357,623.357,,783.6086956521739,620.0,457.52,2025,9100408.0,Johannisthal Ost,,
,,565,500,334,4,31,33,290,9,171,5,635.2068965517242,595.5,190.89,492.6666666666667,450.0,106.61,655.8947368421053,625.0,219.77,647.5454545454545,607.0,139.41,824.9112222222222,858.96,181.77,716.4444444444445,666.0,179.7,2025,9100409.0,Landschaftspark Adlershof,,
,,1239,1150,732,8,42,47,652,13,334,12,667.8588957055215,631.5,189.66,467.0,435.5,102.31,594.2222222222222,573.0,165.35,622.0769230769231,602.0,107.17,754.7667692307693,700.523,196.06,811.6666666666666,753.5,387.04,2025,9200510.0,Helmholtz-Kiez,,
,,1467,1378,909,11,48,41,815,6,383,6,669.9533742331288,644.0,178.59,557.0,569.0,75.31,661.5666666666667,622.0,218.77,712.8571428571429,583.0,305.65,729.3216666666667,729.2115,75.93,842.7333333333333,763.5,264.29,2025,9200511.0,Griechischer Park,,
,,604,539,320,3,44,21,283,17,86,11,726.9505300353356,707.0,181.46,679.3333333333334,573.0,189.39,666.7241379310345,652.0,69.34,749.5625,720.0,117.62,845.6852352941177,855.103,155.13,942.2222222222222,865.0,282.65,2025,9200512.0,Wuhlheide,,
,,2027,1907,1192,17,62,56,1073,9,670,5,617.4902143522834,575.0,197.47,447.5,462.0,104.1,588.175,542.5,192.24,633.6,591.0,188.76,797.993111111111,782.463,174.48,729.4782608695652,687.5,281.72,2025,9200613.0,Bahnhof Schöneweide,,
,,666,648,434,12,7,11,387,0,156,0,711.0232558139535,673.0,190.03,622.3333333333334,570.0,119.29,737.2,661.0,190.56,,,,,,,887.3333333333334,751.0,371.07,2025,9200614.0,Oberspree,,
,,979,847,544,6,84,48,469,22,281,17,625.8166311300639,595.0,186.42,466.2,474.0,56.94,599.05,583.0,111.68,658.46875,612.5,190.12,804.6313181818182,731.3205,230.38,712.0857142857143,650.0,289.73,2025,9200715.0,Wista,,
,,945,897,555,7,25,23,488,4,216,3,651.5758196721312,650.0,172.93,486.0,503.0,160.93,677.4705882352941,642.0,190.99,671.0,686.5,57.04,769.9199999999998,738.438,145.36,1114.071428571429,1105.5,504.34,2025,9200716.0,Dörpfeldstraße West,,
,,1054,985,651,12,26,43,562,5,248,5,664.2758007117437,659.0,175.95,553.0,562.5,94.44,652.6666666666666,622.5,135.8,710.8,689.0,68.83,762.612,778.714,52.82,828.5714285714286,755.0,393.68,2025,9200717.0,Dörpfeldstraße Ost,,
,,384,356,244,1,16,12,219,4,123,3,633.1050228310502,616.0,166.22,669.0,669.0,,639.0,561.0,174.73,873.6666666666666,739.0,425.3,836.19975,810.7864999999999,125.38,986.2,938.0,327.68,2025,9200818.0,Spindlersfeld,,
,,1103,1015,662,13,43,43,587,12,355,9,634.4599659284497,593.0,198.7,573.4,550.0,132.05,677.1153846153846,626.0,216.23,712.3888888888889,684.0,194.47,823.4960833333334,766.22,134.18,895.0882352941177,781.5,320.37,2025,9200819.0,Köllnische Vorstadt,,
,,1242,1144,786,11,47,50,682,11,280,7,698.2360703812317,682.0,211.03,536.5,568.5,177.49,640.0645161290323,622.0,142.27,814.7272727272727,831.0,170.87,856.5194545454543,829.066,127.45,961.0384615384615,823.0,385.97,2025,9300920.0,Dorf Altglienicke,,
,,251,235,155,4,6,9,140,1,56,1,715.9785714285714,692.0,227.38,670.5,682.5,62.64,765.6,772.0,56.85,1009.0,1009.0,,862.554,862.554,,1143.0,1206.5,200.16,2025,9300921.0,Preußen Siedlung,,
,,926,873,560,4,26,26,478,9,119,7,765.7928870292887,743.5,175.02,662.3333333333334,745.0,178.03,713.6428571428571,693.0,141.35,868.0,857.0,62.85,853.2085555555554,877.963,56.04,1059.9375,909.0,339.95,2025,9300922.0,Kosmos Viertel,,
,,888,850,538,7,19,19,457,2,62,1,822.0262582056893,789.0,193.11,750.8,705.0,157.58,734.6153846153846,746.0,99.9,879.0,879.0,117.38,886.28,886.28,35.48,885.8888888888889,953.0,223.02,2025,9300923.0,Kölner Viertel,,
,,778,418,272,2,23,15,220,11,126,6,650.2772727272727,579.5,246.84,462.0,462.0,,778.2857142857143,780.0,109.29,921.6428571428572,932.0,105.47,983.2142727272728,893.707,219.93,1084.7142857142858,917.0,513.92,2025,9301024.0,Falkenberg,,
,,1451,1344,878,11,63,44,705,36,347,7,693.4397163120567,641.0,235.91,559.5,515.0,136.54,811.8181818181819,821.0,136.9,989.0243902439024,977.0,119.3,1008.5733611111114,985.122,148.77,1157.48,1084.0,430.95,2025,9301025.0,Alt-Bohnsdorf,,
,,1205,1129,728,6,35,41,616,8,265,5,695.827922077922,671.5,215.43,723.0,673.5,216.32,733.2941176470588,698.0,221.03,875.2857142857143,883.0,95.97,900.5590000000001,866.342,134.39,838.24,725.0,422.57,2025,9301126.0,Grünau,,
,,199,190,121,2,5,4,104,1,6,0,886.4326923076923,833.0,218.74,832.5,832.5,152.03,,,,,,,990.47,990.47,,380.0,380.0,,2025,9301227.0,Karolinenhof,,
,,295,265,166,3,7,23,122,0,6,0,978.8688524590164,964.0,249.8,668.0,668.0,,692.0,670.0,63.91,,,,,,,1104.3333333333333,1119.0,322.42,2025,9301228.0,Schmöckwitz/Rauchfangswerder,,
,,1409,1322,916,17,47,39,790,14,347,6,690.9443037974684,657.5,206.57,589.8666666666667,589.0,93.87,774.0,686.5,230.33,841.3125,760.5,218.47,1082.1507142857142,1026.772,323.82,1006.4782608695652,856.0,354.97,2025,9401329.0,Kietzer Feld/Nachtheide,,
,,190,179,113,3,3,8,89,0,18,0,800.6966292134831,762.0,212.14,775.6666666666666,560.0,471.11,896.5,896.5,9.19,,,,,,,917.25,842.5,273.75,2025,9401330.0,Wendenschloß,,
,,909,873,579,7,17,19,509,2,330,2,606.664047151277,574.0,187.45,410.4,450.0,118.76,708.7,622.0,273.43,724.3333333333334,683.0,88.56,746.898,746.898,90.01,836.5333333333333,644.0,435.05,2025,9401431.0,Allende I,,
,,222,210,146,1,7,5,125,0,78,0,614.568,593.0,162.82,488.0,488.0,,654.4,650.0,116.8,,,,,,,883.75,702.0,487.71,2025,9401432.0,Siedlung Kämmereiheide,,
,,1056,710,492,7,19,23,426,10,221,8,630.5845070422536,627.5,188.53,615.25,552.5,200.52,659.2,646.5,69.67,734.1,717.5,138.04,812.5408,796.1565,75.6,1108.4444444444443,1177.5,322.41,2025,9401433.0,Allende II,,
,,1160,1096,685,11,29,35,584,5,417,3,573.5308219178082,530.5,214.57,464.4285714285714,480.0,84.31,545.375,531.0,80.44,804.0,893.0,272.62,898.1227999999999,811.04,208.71,821.25,652.0,337.35,2025,9401534.0,Altstadt Köpenick,,
,,635,587,402,5,9,39,334,1,87,0,846.1407185628742,812.5,279.27,620.0,620.0,93.34,710.5,702.5,134.53,1147.3333333333333,1131.0,152.16,1560.483,1560.483,,836.4666666666667,845.0,378.34,2025,9401635.0,Müggelheim,,
,,736,696,447,6,9,29,360,1,179,0,669.7083333333334,629.5,204.05,591.2,535.0,104.38,658.2857142857143,647.0,122.14,1056.0,1056.0,,1559.134,1559.134,,1009.6,847.0,429.12,2025,9501736.0,Hirschgarten,,
,,1957,1873,1258,21,38,45,1023,7,558,1,636.7135874877811,608.0,212.87,578.25,571.0,171.27,635.75,653.5,185.17,946.2,928.5,147.49,1072.5637142857145,1106.604,124.63,748.0526315789474,727.0,143.47,2025,9501737.0,Alt-Friedrichshagen,,
,,1226,1158,762,15,27,38,600,4,382,0,630.85,580.5,216.11,523.8888888888889,515.0,71.82,823.6,818.0,127.17,1393.25,1337.0,185.13,1319.68075,1269.5814999999998,177.26,804.1052631578947,809.0,348.19,2025,9501838.0,Rahnsdorf,,
,,1187,1108,704,6,37,42,625,8,445,4,591.4624,550.0,187.27,358.75,387.0,63.35,631.0769230769231,593.0,127.44,711.625,574.5,274.38,992.989625,931.8445,220.11,771.6551724137931,673.0,264.83,2025,9501939.0,Bahnhofstraße,,
,,380,349,224,3,11,20,198,1,134,1,612.1111111111111,575.0,170.95,446.5,446.5,2.12,577.6666666666666,578.0,17.5,632.0,632.0,,741.843,741.843,,1074.125,963.0,454.09,2025,9501940.0,Güterbahnhof Köpenick,,
,,426,392,266,4,16,18,240,1,174,0,590.45,561.0,181.53,440.0,484.0,91.33,730.0,759.0,129.24,660.0,660.0,,1026.37,1026.37,,987.5833333333334,741.5,430.0,2025,9501941.0,Friedrichshagener Straße,,
,,466,452,308,2,7,7,276,1,117,0,687.2427536231884,663.5,182.83,505.0,505.0,156.98,678.6,664.0,145.17,535.0,535.0,,1042.683,1042.683,,1057.0,924.0,419.72,2025,9502042.0,Mittelheide,,
,,1207,1131,728,11,24,51,648,4,244,1,714.3179012345679,684.0,188.75,575.875,475.5,206.57,723.4615384615385,687.0,153.86,847.5,844.5,67.55,948.21675,961.942,34.73,1092.1935483870968,916.0,390.2,2025,9502043.0,Dammheide,,
,,783,739,492,8,19,23,443,2,215,1,675.2460496613995,639.0,246.89,517.0,483.5,115.59,785.8181818181819,732.0,158.0,682.5,682.5,27.58,1051.685,1051.685,298.48,829.1818181818181,830.0,204.87,2025,10100101.0,Marzahn West,,
,,504,469,344,2,16,18,313,7,104,6,715.5335463258785,682.0,175.97,515.0,515.0,,819.6666666666666,764.0,205.59,696.6666666666666,700.5,39.14,758.301,726.194,100.71,950.6153846153846,898.0,279.72,2025,10100102.0,Rosenbecker Straße,,
,,1188,1124,763,6,27,35,711,6,250,1,714.7623066104079,687.0,186.56,600.3333333333334,555.5,215.1,815.0,735.5,234.46,963.1428571428572,873.0,302.82,1005.6111666666666,1017.0865,153.75,863.4347826086956,820.0,239.92,2025,10100103.0,Wittenberger Straße,,
,,862,790,512,11,37,34,466,10,163,8,727.5858369098712,705.5,203.96,564.125,562.5,143.16,819.6296296296297,794.0,192.36,898.0833333333334,793.0,289.92,829.1841000000001,793.4415,100.38,980.1538461538462,917.0,282.35,2025,10100104.0,Golliner Straße,,
,,582,528,304,5,33,21,277,16,137,11,668.1768953068593,639.0,189.18,452.25,470.0,132.64,645.4761904761905,623.0,119.02,674.5,661.5,102.46,798.2318125000002,790.5315,143.24,841.2105263157895,822.0,239.45,2025,10100205.0,Gewerbegebiet Bitterfelder Straße,,
,,1425,1316,888,6,57,51,820,7,402,7,680.7487804878049,635.0,206.34,501.0,482.5,111.82,774.0,683.5,213.47,790.8571428571429,824.0,113.7,745.9851428571428,711.767,102.24,964.0,788.5,435.85,2025,10100206.0,Wuhletalstraße,,
,,967,902,592,5,38,27,540,5,177,4,702.8740740740741,688.5,180.21,588.25,613.0,111.61,719.4545454545455,709.5,144.75,930.2857142857144,823.0,285.37,764.5394,724.724,123.02,875.25,757.5,302.52,2025,10100207.0,Ahrensfelder Berge,,
,,1618,1503,1029,16,62,53,953,13,532,12,651.8016789087094,615.0,171.01,503.3333333333333,557.0,111.2,662.7857142857143,648.0,122.65,725.5,649.0,232.59,725.9048461538462,703.816,115.73,811.0952380952381,714.0,351.03,2025,10100208.0,Bürgerpark,,
,,1190,1117,767,12,25,47,691,6,298,6,674.4819102749639,660.0,184.0,552.375,543.5,101.55,726.8823529411765,731.0,135.73,723.6,740.0,60.62,691.7616666666667,694.908,69.25,911.1052631578948,839.5,319.78,2025,10100209.0,Lea-Grundig-Straße,,
,,1790,1691,1159,17,45,54,1062,15,709,14,604.0225988700565,565.0,188.08,516.75,459.0,155.93,596.483870967742,542.0,190.39,602.3076923076923,577.0,130.83,657.1758000000001,594.346,149.16,822.3714285714286,624.0,409.42,2025,10100210.0,Marzahner Promenade,,
,,971,838,562,12,70,60,490,17,287,14,614.1244897959184,598.0,187.25,549.3333333333334,514.0,96.13,666.7307692307693,641.5,173.41,688.2631578947369,634.0,156.72,757.0213529411766,719.586,132.74,762.4705882352941,712.5,264.58,2025,10100311.0,Marzahner Chaussee,,
,,2418,2229,1472,24,97,92,1358,32,953,29,589.4904270986746,551.0,194.74,485.6,483.5,97.47,593.0694444444445,552.0,202.56,572.2727272727273,569.0,90.72,652.92178125,643.4945,128.89,785.4925373134329,604.0,461.14,2025,10100312.0,Springpfuhl,,
,,707,656,428,5,27,24,396,6,289,3,564.310606060606,521.0,183.8,424.6666666666667,421.0,19.76,567.2,501.0,234.31,822.8,694.0,477.45,1238.3529999999998,841.03,962.9,828.7058823529412,719.0,376.66,2025,10100313.0,Alt-Marzahn,,
,,793,753,483,11,23,16,451,5,283,4,611.1729490022173,582.0,196.96,443.6666666666667,455.0,89.31,658.1764705882352,643.0,206.83,724.1666666666666,647.0,210.81,762.066,661.21,262.82,787.2857142857143,787.0,91.49,2025,10100314.0,Auersbergstraße,,
,,917,871,584,13,18,28,537,3,324,3,617.1564245810056,595.0,185.79,548.25,536.5,109.11,727.0833333333334,674.0,226.99,718.3333333333334,703.0,44.05,751.8956666666667,767.93,53.48,854.7,737.5,293.96,2025,10100315.0,Bärenstein,,
,,720,679,471,8,23,18,441,6,224,4,653.4965986394558,637.0,179.43,484.2857142857143,584.0,171.54,680.0,639.0,142.66,758.0,629.0,271.6,812.3411666666667,684.2429999999999,291.41,866.0909090909091,808.0,404.45,2025,10100316.0,Landsberger Tor,,
,,990,914,603,7,37,39,543,5,197,4,715.0110497237569,693.0,186.28,558.7142857142857,573.0,77.5,694.8333333333334,721.5,115.76,910.1666666666666,927.0,196.47,796.2594000000001,781.736,124.09,848.4814814814815,796.0,283.15,2025,10200417.0,Zossener Straße,,
,,886,840,544,3,22,24,496,5,182,4,730.6693548387096,688.5,216.35,524.0,473.0,90.95,710.25,662.0,178.21,758.1666666666666,769.0,77.78,912.828,842.567,186.7,762.75,691.5,304.58,2025,10200418.0,Kyritzer Straße,,
,,440,411,279,6,15,14,258,0,102,0,723.6356589147287,676.5,189.66,543.8,546.0,58.43,670.6666666666666,655.0,80.65,,,,,,,837.0,787.5,248.11,2025,10200419.0,Havelländer Ring,,
,,1202,1128,752,10,36,38,678,5,366,1,679.1150442477876,619.0,216.31,530.8571428571429,498.0,119.32,563.8333333333334,551.0,122.22,961.8,968.0,59.27,963.1,967.836,65.75,783.8214285714286,735.5,292.29,2025,10200420.0,Gut Hellersdorf,,
,,616,575,384,3,24,17,346,5,193,2,660.5057803468208,613.5,207.6,492.0,492.0,93.34,625.4545454545455,607.0,172.12,814.1111111111111,826.0,132.07,930.5616,946.47,133.15,717.0,695.5,274.26,2025,10200421.0,Helle Mitte,,
,,984,926,645,6,34,24,575,5,199,3,729.664347826087,690.0,208.24,574.2,589.0,65.9,660.8125,656.0,158.83,902.0,873.5,138.39,882.0845999999999,867.997,72.29,906.9411764705884,911.0,211.81,2025,10200422.0,Hellersdorfer Promenade,,
,,711,668,415,9,28,15,378,2,90,2,751.3280423280423,715.0,190.76,610.7777777777778,615.0,34.11,702.5,665.5,104.78,995.0,904.0,220.94,758.29,758.29,154.18,822.0,757.0,161.25,2025,10200423.0,Böhlener Straße,,
,,1434,1331,855,9,68,34,753,10,208,4,750.5126162018593,709.0,197.41,522.6,560.0,130.48,644.074074074074,652.0,148.67,904.0909090909092,933.0,144.84,890.4323,922.6095,123.54,839.3214285714286,785.0,198.58,2025,10200524.0,Adele-Sandrock-Straße,,
,,729,690,486,6,24,15,416,6,147,2,721.6298076923077,667.5,191.75,612.4,620.0,20.7,635.875,612.5,100.72,864.8571428571429,835.0,127.04,1013.027,987.8365,158.06,741.4444444444445,785.0,182.24,2025,10200525.0,Schleipfuhl,,
,,755,651,437,10,75,29,386,13,189,3,675.7927461139897,634.5,196.62,490.1111111111111,484.0,62.37,622.75,592.5,149.15,881.625,817.5,285.64,993.9283076923076,958.047,218.85,842.4090909090909,805.5,271.92,2025,10200526.0,Boulevard Kastanienallee,,
,,373,339,244,3,19,14,222,2,148,2,578.6126126126126,513.0,225.39,409.0,409.0,,597.4166666666666,485.0,234.34,763.0,763.0,2.83,764.4285,764.4285,1.13,628.3333333333334,649.5,126.67,2025,10200627.0,Am Kienberg,,
,,772,707,462,7,39,24,422,5,285,4,617.824644549763,554.5,215.99,412.0,391.0,101.54,649.4117647058823,556.0,340.49,775.0,608.5,382.12,981.2074,785.467,573.38,699.5333333333333,719.0,122.69,2025,10200628.0,Neue Grottkauer Straße,,
,,1394,1338,956,15,29,26,855,2,569,1,608.566081871345,549.0,234.58,439.5384615384616,425.0,118.62,573.7272727272727,551.0,192.09,905.8,900.0,113.49,958.737,958.737,415.09,695.25,709.5,180.09,2025,10200629.0,Teterower Ring,,
,,945,883,581,8,32,30,526,6,388,2,570.1939163498099,506.5,211.39,441.5,424.5,88.84,570.5,512.0,141.98,1146.0,1068.5,353.34,966.929,1003.618,135.63,620.3,546.5,295.72,2025,10200630.0,Cecilienplatz,,
,,901,826,558,10,22,52,507,4,346,3,592.0670611439842,569.0,177.45,496.875,502.5,55.34,590.1428571428571,594.0,197.84,651.0,651.0,42.43,792.86075,642.6665,345.65,837.6969696969697,748.0,347.0,2025,10300731.0,Oberfeldstraße,,
,,1392,904,598,12,56,30,543,21,369,17,588.9152854511971,544.0,214.76,465.6,454.5,105.12,657.5405405405405,623.0,182.9,733.1851851851852,721.0,120.37,736.8457142857143,708.067,120.44,733.9411764705883,614.0,356.19,2025,10300732.0,Buckower Ring,,
,,901,841,577,10,24,36,509,5,260,4,649.3280943025541,636.0,205.87,561.2222222222222,559.0,47.1,718.2352941176471,747.0,169.04,710.6,711.0,196.54,749.8172000000001,748.84,116.0,903.6111111111112,831.5,413.53,2025,10300733.0,Alt-Biesdorf,,
,,1177,1118,747,10,19,39,674,5,220,3,713.2091988130563,701.0,192.7,647.2222222222222,635.0,102.96,625.5714285714286,596.5,151.25,823.2,855.0,60.92,816.4838,770.567,98.91,1135.5263157894738,1079.0,341.48,2025,10300734.0,Biesdorf Süd,,
,,708,661,438,7,10,37,386,1,214,0,668.6165803108809,610.0,228.07,532.6666666666666,483.0,103.94,742.0,559.5,486.74,1047.3333333333333,1189.0,396.94,1147.133,1147.133,,844.3809523809524,796.0,313.96,2025,10400835.0,Kaulsdorf Nord,,
,,1024,711,512,11,24,26,455,4,251,3,643.7956043956044,616.0,199.75,509.625,512.5,59.94,551.5,563.0,157.29,916.7142857142856,810.0,355.02,808.1677500000001,846.2235000000001,123.23,779.0,681.0,365.17,2025,10400836.0,Alt-Kaulsdorf,,
,,715,679,463,8,12,24,401,4,117,3,738.0947630922693,739.0,190.54,661.5714285714286,588.0,162.47,555.0,595.5,166.53,1025.5,1034.0,211.13,867.16925,848.887,101.91,812.8888888888889,746.0,251.98,2025,10400837.0,Kaulsdorf Süd,,
,,914,855,579,14,17,41,515,4,90,1,821.0271844660194,783.0,215.01,646.3846153846154,601.0,200.0,867.5555555555555,820.0,170.98,959.0,905.0,140.98,1154.2507500000002,1137.6535,313.41,1100.1052631578948,1084.0,333.91,2025,10400938.0,Mahlsdorf Nord,,
